timeseries-length mean 0 5 10 15 20 25 30 35 40 45 50 55 60 65 70 75 80 85 90 95 100
0.1 1.77200204667 2.12322471066e-11 2.12322471066e-11 2.12322471066e-11 2.12322471066e-11 7.66895793695e-08 7.66895793695e-08 7.66895793695e-08 7.66895793695e-08 7.66895793695e-08 7.66895793695e-08 7.66895793695e-08 1.27966157822e-07 0.874861348001 1.90294335313 2.65071986535 3.29098695417 3.97534892972 4.69211938691 5.6460856673 7.1011087191 18.775681589
0.2 1.15851231137 2.12322471066e-11 2.12322471066e-11 5.98454758068e-08 7.66895793695e-08 7.66895793695e-08 7.66895793695e-08 7.66895793695e-08 7.66895793695e-08 7.66895793695e-08 9.90639733551e-08 0.322610612582 0.851339959279 1.22873801114 1.53777644646 1.82651997177 2.08711193943 2.37061642275 2.75806163611 3.24568038734 4.01720949427 10.4215418956
0.3 1.04335616229 2.12322471066e-11 9.89239061596e-09 7.54723102211e-08 7.66895793695e-08 7.66895793695e-08 7.66895793695e-08 7.79264814691e-08 9.90639733551e-08 0.132768297434 0.597883556097 0.86445481901 1.0702455697 1.2590563375 1.43464689363 1.62828127541 1.80938038404 2.03145037384 2.28960269438 2.57192913728 3.03402653667 6.90502909178
0.4 1.07117262484 2.12322471066e-11 2.12322471066e-11 9.89239061596e-09 4.59597418878e-08 7.54723102211e-08 7.79264814691e-08 0.304980580565 0.561280611417 0.772122267011 0.91627905408 1.06163747915 1.19340364869 1.31615222732 1.43784702815 1.58261957169 1.71678460462 1.88209873071 2.05924119657 2.28419234125 2.63590912294 5.10387471854
0.5 1.09736868006 2.12322471066e-11 9.89239061596e-09 7.19352088605e-08 7.66895793695e-08 1.27966157822e-07 0.431791499509 0.628677109547 0.766027364292 0.900234501387 1.02450494425 1.1293658161 1.22873018647 1.33545892987 1.43763155127 1.54970182432 1.66282112727 1.79102399405 1.93552408971 2.1275317454 2.40111787102 4.31134534319
0.6 1.12249551902 2.12322471066e-11 4.59597418878e-08 7.66895793695e-08 0.0598288055902 0.440850342715 0.617797999369 0.750019436296 0.868163689264 0.961678609397 1.0592514718 1.16445136973 1.25840342987 1.34123069291 1.42847330028 1.5153743462 1.62004370191 1.72736996932 1.85546321272 2.02579558081 2.311334357 4.00482546382
0.7 1.15185996693 2.12322471066e-11 2.75434797238e-08 9.91110401986e-08 0.417949933682 0.611027999601 0.72870639991 0.840401975802 0.933939418227 1.0324014233 1.11182882756 1.18712124491 1.26889555369 1.34257243395 1.41880593781 1.5027737107 1.59849491093 1.68982504516 1.80781468407 1.95317499603 2.17220717089 3.52321878735
0.8 1.17669202883 2.12322471066e-11 7.19352088605e-08 0.357328413726 0.569724205187 0.711414726568 0.811509360683 0.904616894132 0.998207859582 1.07074000241 1.13885688962 1.20641874292 1.2786838986 1.34490718632 1.41954212928 1.4935319489 1.56689165888 1.6593069502 1.75553191273 1.88578419771 2.09208779714 3.38464829523
0.9 1.19129372498 2.12322471066e-11 0.0712480886298 0.484118802312 0.658269689621 0.774974758332 0.864887145203 0.946272214304 1.02405347996 1.08242078661 1.15264868683 1.22109744802 1.28495671241 1.34815568868 1.40840713659 1.47823676369 1.55137343451 1.63048090951 1.7150740388 1.83541163337 2.03402940313 3.0690712764
1.0 1.20252494643 2.12322471066e-11 0.30553509647 0.571723595907 0.706337326084 0.812389816294 0.903876538837 0.97722583872 1.04418270085 1.10702371827 1.17032837928 1.22979040262 1.28826970974 1.34399967525 1.3982636988 1.46188251886 1.53865131492 1.6040393079 1.69354146073 1.80357129416 1.97131336131 3.22481311587
1.1 1.21442867682 2.12322471066e-11 0.408988358579 0.631978461352 0.755904205783 0.852005329247 0.930923546693 1.00562828618 1.06433812325 1.12107438797 1.17924570379 1.2381582608 1.28667645205 1.33982302986 1.39753416845 1.46148968892 1.52124830555 1.58797957595 1.6732358314 1.77979825427 1.93675230658 3.17958282157
1.2 1.22748844054 2.12322471066e-11 0.49884078813 0.661402130881 0.789743658748 0.884495816663 0.955101654179 1.02482821317 1.08303321405 1.14614026661 1.19400416113 1.24094726059 1.29061487479 1.34185099706 1.4029294293 1.45673846189 1.51673880342 1.58092876504 1.65689749586 1.75992070064 1.91532534564 2.90428577648
1.3 1.23561057389 2.12322471066e-11 0.538326317461 0.70448560469 0.821483235411 0.906920939512 0.980122098636 1.04266638122 1.0958373254 1.15074838522 1.19801453142 1.25103192468 1.29964431799 1.3448399376 1.39326950467 1.45147640741 1.50373667241 1.5672539496 1.64716603877 1.73570297861 1.89056953528 2.94928420932
1.4 1.24484918431 2.12322471066e-11 0.587581336055 0.742269043287 0.859947124511 0.938521044473 1.00132908984 1.05597287842 1.11165859015 1.15999129464 1.21561485222 1.25879668216 1.3049634174 1.35137825326 1.40126443939 1.44957259427 1.5001226603 1.56312574616 1.63131163494 1.72260469485 1.8620676312 2.81246831025
1.5 1.25147806204 2.12322471066e-11 0.619348293023 0.772353847392 0.877412430645 0.951455368616 1.01419353661 1.07047904127 1.12636991829 1.17505211523 1.22053663813 1.26704510678 1.30947330616 1.35323767642 1.39844727024 1.44386710915 1.4952318272 1.54944995661 1.62388572884 1.72430660353 1.84884755179 2.67680789322
1.6 1.2546525966 2.12322471066e-11 0.646284401112 0.797748018899 0.90148162183 0.968785068963 1.028074367 1.08748617374 1.13307409717 1.18067641524 1.22390539212 1.26688673357 1.30733897165 1.3493864403 1.39439325143 1.43557074235 1.4833640362 1.54052766908 1.61044312694 1.70296144888 1.8321909689 2.5639845159
